n	Session	wfm.seconds.Elapsed	wfm.mac_addr.Mac	wfm.mac_addr.Essid	wfm.mac_addr.Frequency	wfm.mac_addr.Auth	wfm.mac_addr.Extra	wfm.snr
1567	4608	1411812699	9c9726ba2c1b	MEO-Gouveia	2462	WPA2	{"frequency": 2462, "capabilities": "[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS]"}	-90
1568	4608	1411812699	a4b1e9ad8abd	'Carlos7Leca'	2462	WPA2		-91
1569	4608	1411812699	0005ca67bfa8	ZON-BFA0	2442	WPA2		-91
1570	4608	1411812699	9e9726ba2c1c	MEO-WiFi	2462	Open	{"frequency": 2462, "capabilities": "[ESS]"}	-86
1571	4608	1411812701	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-79
1572	4608	1411812701	0022b0766cec	'DLink-766CEC'	2437	WPA		-85
1573	4608	1411812701	bc1401a6a518	ZON-A510	2412	WPA2		-83
1574	4608	1411812701	bc1401a6a519	FON_ZON_FREE_INTERNET	2412	Open		-83
1575	4608	1411812701	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-85
1576	4608	1411812701	9c972610c7a8	Vodafone-10C7A8	2462	WPA2		-92
1577	4608	1411812701	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-82
1578	4608	1411812701	9c9726ba2c1b	MEO-Gouveia	2462	WPA2	{"frequency": 2462, "capabilities": "[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS]"}	-90
1579	4608	1411812701	a4b1e9ad8abd	'Carlos7Leca'	2462	WPA2		-91
1580	4608	1411812701	0005ca67bfa8	ZON-BFA0	2442	WPA2		-91
1581	4608	1411812701	9e9726ba2c1c	MEO-WiFi	2462	Open	{"frequency": 2462, "capabilities": "[ESS]"}	-86
1582	4608	1411812701	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-80
1583	4608	1411812701	9e97269e8c7c	MEO-WiFi	2462	Open		-81
1584	4608	1411812703	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-81
1585	4608	1411812703	0022b0766cec	'DLink-766CEC'	2437	WPA		-85
1586	4608	1411812703	bc1401a6a519	FON_ZON_FREE_INTERNET	2412	Open		-83
1587	4608	1411812703	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-84
1588	4608	1411812703	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-80
1589	4608	1411812703	9c9726ba2c1b	MEO-Gouveia	2462	WPA2	{"frequency": 2462, "capabilities": "[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS]"}	-90
1590	4608	1411812703	a4b1e9ad8abd	'Carlos7Leca'	2462	WPA2		-91
1591	4608	1411812703	0005ca67bfa8	ZON-BFA0	2442	WPA2		-91
1592	4608	1411812703	9e9726ba2c1c	MEO-WiFi	2462	Open	{"frequency": 2462, "capabilities": "[ESS]"}	-86
1593	4608	1411812703	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-88
1594	4608	1411812703	9e97269e8c7c	MEO-WiFi	2462	Open		-81
1595	4608	1411812703	0005cae94678	CLINICA PARANHOS	2467	WPA2		-82
1596	4608	1411812706	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-80
1597	4608	1411812706	0022b0766cec	'DLink-766CEC'	2437	WPA		-82
1598	4608	1411812706	bc1401a6a519	FON_ZON_FREE_INTERNET	2412	Open		-83
1599	4608	1411812706	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-84
1600	4608	1411812706	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-80
1601	4608	1411812706	a4b1e9ad8abd	'Carlos7Leca'	2462	WPA2		-91
1602	4608	1411812706	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-80
1603	4608	1411812706	9e97269e8c7c	MEO-WiFi	2462	Open		-79
1604	4608	1411812706	0005cae94678	CLINICA PARANHOS	2467	WPA2		-80
1605	4608	1411812708	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-80
1606	4608	1411812708	0022b0766cec	'DLink-766CEC'	2437	WPA		-82
1607	4608	1411812708	bc1401a6a519	FON_ZON_FREE_INTERNET	2412	Open		-83
1608	4608	1411812708	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-84
1609	4608	1411812708	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-80
1610	4608	1411812708	a4b1e9ad8abd	'Carlos7Leca'	2462	WPA2		-91
1611	4608	1411812708	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-80
1612	4608	1411812708	9e97269e8c7c	MEO-WiFi	2462	Open		-79
1613	4608	1411812708	0005cae94678	CLINICA PARANHOS	2467	WPA2		-80
1614	4608	1411812710	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-80
1615	4608	1411812710	0022b0766cec	'DLink-766CEC'	2437	WPA		-85
1616	4608	1411812710	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-84
1617	4608	1411812710	a4b1e9ad8abd	'Carlos7Leca'	2462	WPA2		-91
1618	4608	1411812710	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-80
1619	4608	1411812710	9e97269e8c7c	MEO-WiFi	2462	Open		-80
1620	4608	1411812710	0005cae94678	CLINICA PARANHOS	2467	WPA2		-82
1621	4608	1411812710	5898355996e5	'MEO-5996E5'	2412	WPA2		-90
1622	4608	1411812712	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-81
1623	4608	1411812712	0022b0766cec	'DLink-766CEC'	2437	WPA		-85
1624	4608	1411812712	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-84
1625	4608	1411812712	a4b1e9ad8abd	'Carlos7Leca'	2462	WPA2		-90
1626	4608	1411812712	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-80
1627	4608	1411812712	9e97269e8c7c	MEO-WiFi	2462	Open		-80
1628	4608	1411812712	0005cae94678	CLINICA PARANHOS	2467	WPA2		-82
1629	4608	1411812712	5898355996e5	'MEO-5996E5'	2412	WPA2		-90
1630	4608	1411812712	00265b261118	ZON-1110	2432	WPA2		-89
1631	4608	1411812712	9c972610c7a8	Vodafone-10C7A8	2462	WPA2		-91
1632	4608	1411812712	00265b4a0348	ZON-0340	2442	WPA2		-92
1633	4608	1411812712	00265b261119	FON_ZON_FREE_INTERNET	2432	Open		-88
1634	4608	1411812712	a6b1e9ad8abe	'MEO-WiFi'	2462	Open		-89
1635	4608	1411812715	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-74
1636	4608	1411812715	0022b0766cec	'DLink-766CEC'	2437	WPA		-85
1637	4608	1411812715	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-80
1638	4608	1411812715	a4b1e9ad8abd	'Carlos7Leca'	2462	WPA2		-90
1639	4608	1411812715	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-80
1640	4608	1411812715	9e97269e8c7c	MEO-WiFi	2462	Open		-80
1641	4608	1411812715	0005cae94678	CLINICA PARANHOS	2467	WPA2		-82
1642	4608	1411812715	5898355996e5	'MEO-5996E5'	2412	WPA2		-90
1643	4608	1411812715	00265b261118	ZON-1110	2432	WPA2		-89
1644	4608	1411812715	9c972610c7a8	Vodafone-10C7A8	2462	WPA2		-91
1645	4608	1411812715	00265b4a0348	ZON-0340	2442	WPA2		-92
1646	4608	1411812715	00265b261119	FON_ZON_FREE_INTERNET	2432	Open		-88
1647	4608	1411812715	a6b1e9ad8abe	'MEO-WiFi'	2462	Open		-89
1648	4608	1411812715	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-82
1649	4608	1411812715	bc1401a6a519	FON_ZON_FREE_INTERNET	2412	Open		-83
1650	4608	1411812717	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-79
1651	4608	1411812717	0022b0766cec	'DLink-766CEC'	2437	WPA		-82
1652	4608	1411812717	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-80
1653	4608	1411812717	a4b1e9ad8abd	'Carlos7Leca'	2462	WPA2		-90
1654	4608	1411812717	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-85
1655	4608	1411812717	9e97269e8c7c	MEO-WiFi	2462	Open		-87
1656	4608	1411812717	0005cae94678	CLINICA PARANHOS	2467	WPA2		-80
1657	4608	1411812717	00265b261118	ZON-1110	2432	WPA2		-89
1658	4608	1411812717	9c972610c7a8	Vodafone-10C7A8	2462	WPA2		-91
1659	4608	1411812717	00265b4a0348	ZON-0340	2442	WPA2		-92
1660	4608	1411812717	00265b261119	FON_ZON_FREE_INTERNET	2432	Open		-87
1661	4608	1411812717	a6b1e9ad8abe	'MEO-WiFi'	2462	Open		-89
1662	4608	1411812717	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-82
1663	4608	1411812717	bc1401a6a519	FON_ZON_FREE_INTERNET	2412	Open		-83
1664	4608	1411812719	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-79
1665	4608	1411812719	0022b0766cec	'DLink-766CEC'	2437	WPA		-81
1666	4608	1411812719	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-80
1667	4608	1411812719	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-85
1668	4608	1411812719	9e97269e8c7c	MEO-WiFi	2462	Open		-79
1669	4608	1411812719	0005cae94678	CLINICA PARANHOS	2467	WPA2		-80
1670	4608	1411812719	00265b261119	FON_ZON_FREE_INTERNET	2432	Open		-87
1671	4608	1411812719	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-82
1672	4608	1411812719	bc1401a6a519	FON_ZON_FREE_INTERNET	2412	Open		-82
1673	4608	1411812721	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-79
1674	4608	1411812721	0022b0766cec	'DLink-766CEC'	2437	WPA		-83
1675	4608	1411812721	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-86
1676	4608	1411812721	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-79
1677	4608	1411812721	9e97269e8c7c	MEO-WiFi	2462	Open		-79
1678	4608	1411812721	0005cae94678	CLINICA PARANHOS	2467	WPA2		-81
1679	4608	1411812721	00265b261119	FON_ZON_FREE_INTERNET	2432	Open		-87
1680	4608	1411812721	bc1401a6a519	FON_ZON_FREE_INTERNET	2412	Open		-84
1681	4608	1411812721	bc1401a6a518	ZON-A510	2412	WPA2		-83
1682	4608	1411812721	004f670201fa	SociedadeAdvogados	2437	WPA2		-93
1683	4608	1411812724	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-80
1684	4608	1411812724	0022b0766cec	'DLink-766CEC'	2437	WPA		-83
1685	4608	1411812724	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-86
1686	4608	1411812724	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-79
1687	4608	1411812724	9e97269e8c7c	MEO-WiFi	2462	Open		-79
1688	4608	1411812724	0005cae94678	CLINICA PARANHOS	2467	WPA2		-81
1689	4608	1411812724	bc1401a6a519	FON_ZON_FREE_INTERNET	2412	Open		-84
1690	4608	1411812724	bc1401a6a518	ZON-A510	2412	WPA2		-83
1691	4608	1411812724	004f670201fa	SociedadeAdvogados	2437	WPA2		-93
1692	4608	1411812724	00265b4a2288	ZON-2280	2437	WPA2	{"frequency": 2437, "capabilities": "[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS]"}	-78
1693	4608	1411812724	00265b4a2289	NOS_WIFI_Fon	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
1694	4608	1411812726	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-80
1695	4608	1411812726	0022b0766cec	'DLink-766CEC'	2437	WPA		-88
1696	4608	1411812726	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-79
1697	4608	1411812726	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-79
1698	4608	1411812726	9e97269e8c7c	MEO-WiFi	2462	Open		-79
1699	4608	1411812726	0005cae94678	CLINICA PARANHOS	2467	WPA2		-80
1700	4608	1411812726	bc1401a6a519	FON_ZON_FREE_INTERNET	2412	Open		-84
1701	4608	1411812726	bc1401a6a518	ZON-A510	2412	WPA2		-83
1702	4608	1411812726	004f670201fa	SociedadeAdvogados	2437	WPA2		-93
1703	4608	1411812726	00265b4a2288	ZON-2280	2437	WPA2	{"frequency": 2437, "capabilities": "[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS]"}	-88
1704	4608	1411812726	00265b4a2289	NOS_WIFI_Fon	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
1705	4608	1411812726	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-79
1706	4608	1411812726	0005ca67bfa8	ZON-BFA0	2442	WPA2		-90
1707	4608	1411812728	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-88
1708	4608	1411812728	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-80
1709	4608	1411812728	0022b0766cec	'DLink-766CEC'	2437	WPA		-88
1710	4608	1411812728	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-79
1711	4608	1411812728	9e97269e8c7c	MEO-WiFi	2462	Open		-80
1712	4608	1411812728	0005cae94678	CLINICA PARANHOS	2467	WPA2		-80
1713	4608	1411812728	bc1401a6a518	ZON-A510	2412	WPA2		-83
1714	4608	1411812728	00265b4a2288	ZON-2280	2437	WPA2	{"frequency": 2437, "capabilities": "[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS]"}	-88
1715	4608	1411812728	00265b4a2289	NOS_WIFI_Fon	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
1716	4608	1411812728	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-79
1717	4608	1411812728	0005ca67bfa8	ZON-BFA0	2442	WPA2		-90
1718	4608	1411812728	000cf65c5f6b	'Sitecom5C5F6B'	2462	WPA2		-88
1719	4608	1411812730	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-82
1720	4608	1411812730	0022b0766cec	'DLink-766CEC'	2437	WPA		-83
1721	4608	1411812730	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-79
1722	4608	1411812730	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-88
1723	4608	1411812730	9e97269e8c7c	MEO-WiFi	2462	Open		-80
1724	4608	1411812730	0005cae94678	CLINICA PARANHOS	2467	WPA2		-80
1725	4608	1411812730	bc1401a6a518	ZON-A510	2412	WPA2		-83
1726	4608	1411812730	00265b4a2288	ZON-2280	2437	WPA2	{"frequency": 2437, "capabilities": "[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS]"}	-88
1727	4608	1411812730	00265b4a2289	NOS_WIFI_Fon	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
1728	4608	1411812730	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-81
1729	4608	1411812730	0005ca67bfa8	ZON-BFA0	2442	WPA2		-90
1730	4608	1411812730	000cf65c5f6b	'Sitecom5C5F6B'	2462	WPA2		-88
1731	4608	1411812730	0005ca98f678	ZON-F670	2462	WPA2		-89
1732	4608	1411812730	00265b4a0349	FON_ZON_FREE_INTERNET	2442	Open		-91
1733	4608	1411812733	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-79
1734	4608	1411812733	0022b0766cec	'DLink-766CEC'	2437	WPA		-84
1735	4608	1411812733	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-79
1736	4608	1411812733	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-80
1737	4608	1411812733	9e97269e8c7c	MEO-WiFi	2462	Open		-91
1738	4608	1411812733	0005cae94678	CLINICA PARANHOS	2467	WPA2		-81
1739	4608	1411812733	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-80
1740	4608	1411812733	000cf65c5f6b	'Sitecom5C5F6B'	2462	WPA2		-88
1741	4608	1411812733	0005ca98f678	ZON-F670	2462	WPA2		-89
1742	4608	1411812733	00265b4a0349	FON_ZON_FREE_INTERNET	2442	Open		-91
1743	4608	1411812733	bc1401a6a519	FON_ZON_FREE_INTERNET	2412	Open		-84
1744	4608	1411812735	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-79
1745	4608	1411812735	0022b0766cec	'DLink-766CEC'	2437	WPA		-84
1746	4608	1411812735	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-79
1747	4608	1411812735	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-80
1748	4608	1411812735	9e97269e8c7c	MEO-WiFi	2462	Open		-91
1749	4608	1411812735	0005cae94678	CLINICA PARANHOS	2467	WPA2		-84
1750	4608	1411812735	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-80
1751	4608	1411812735	0005ca98f678	ZON-F670	2462	WPA2		-89
1752	4608	1411812735	00265b4a0349	FON_ZON_FREE_INTERNET	2442	Open		-91
1753	4608	1411812735	bc1401a6a519	FON_ZON_FREE_INTERNET	2412	Open		-83
1754	4608	1411812735	bc1401a6a518	ZON-A510	2412	WPA2		-84
1755	4608	1411812735	589835bb8cc5	'Vodafone-BB8CC5'	2412	WPA2		-94
1756	4608	1411812737	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-81
1757	4608	1411812737	0022b0766cec	'DLink-766CEC'	2437	WPA		-84
1758	4608	1411812737	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-80
1759	4608	1411812737	9e97269e8c7c	MEO-WiFi	2462	Open		-91
1760	4608	1411812737	0005cae94678	CLINICA PARANHOS	2467	WPA2		-84
1761	4608	1411812737	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-80
1762	4608	1411812737	0005ca98f678	ZON-F670	2462	WPA2		-89
1763	4608	1411812737	bc1401a6a519	FON_ZON_FREE_INTERNET	2412	Open		-83
1764	4608	1411812737	bc1401a6a518	ZON-A510	2412	WPA2		-84
1765	4608	1411812737	589835bb8cc5	'Vodafone-BB8CC5'	2412	WPA2		-94
1766	4608	1411812737	9c9726050f72	Vodafone-050F72	2462	WPA2		-87
1767	4608	1411812737	00265b4a0018	ZON-0010	2437	WPA2		-88
1768	4608	1411812737	5898355996e5	'MEO-5996E5'	2412	WPA2		-90
1769	4608	1411812737	00265b261119	FON_ZON_FREE_INTERNET	2432	Open		-88
1770	4608	1411812737	00265b4a0019	FON_ZON_FREE_INTERNET	2432	Open		-90
1771	4608	1411812737	0005ca98f679	FON_ZON_FREE_INTERNET	2462	Open		-92
1772	4608	1411812739	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-80
1773	4608	1411812739	0022b0766cec	'DLink-766CEC'	2437	WPA		-80
1774	4608	1411812739	0005cae94678	CLINICA PARANHOS	2467	WPA2		-84
1775	4608	1411812739	0005ca98f678	ZON-F670	2462	WPA2		-89
1776	4608	1411812739	bc1401a6a519	FON_ZON_FREE_INTERNET	2412	Open		-83
1777	4608	1411812739	bc1401a6a518	ZON-A510	2412	WPA2		-84
1778	4608	1411812739	589835bb8cc5	'Vodafone-BB8CC5'	2412	WPA2		-94
1779	4608	1411812739	9c9726050f72	Vodafone-050F72	2462	WPA2		-87
1780	4608	1411812739	00265b4a0018	ZON-0010	2437	WPA2		-88
1781	4608	1411812739	5898355996e5	'MEO-5996E5'	2412	WPA2		-90
1782	4608	1411812739	00265b261119	FON_ZON_FREE_INTERNET	2432	Open		-88
1783	4608	1411812739	00265b4a0019	FON_ZON_FREE_INTERNET	2432	Open		-87
1784	4608	1411812739	0005ca98f679	FON_ZON_FREE_INTERNET	2462	Open		-92
1785	4608	1411812739	9c972610c7a8	Vodafone-10C7A8	2462	WPA2		-88
1786	4608	1411812742	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-80
1787	4608	1411812742	0022b0766cec	'DLink-766CEC'	2437	WPA		-80
1788	4608	1411812742	0005ca98f678	ZON-F670	2462	WPA2		-89
1789	4608	1411812742	9c9726050f72	Vodafone-050F72	2462	WPA2		-87
1790	4608	1411812742	00265b4a0018	ZON-0010	2437	WPA2		-88
1791	4608	1411812742	5898355996e5	'MEO-5996E5'	2412	WPA2		-90
1792	4608	1411812742	00265b261119	FON_ZON_FREE_INTERNET	2432	Open		-88
1793	4608	1411812742	00265b4a0019	FON_ZON_FREE_INTERNET	2432	Open		-87
1794	4608	1411812742	0005ca98f679	FON_ZON_FREE_INTERNET	2462	Open		-92
1795	4608	1411812742	9c972610c7a8	Vodafone-10C7A8	2462	WPA2		-88
1796	4608	1411812742	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-87
1797	4608	1411812742	a6b1e9ad8abe	'MEO-WiFi'	2462	Open		-94
1798	4608	1411812744	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-83
1799	4608	1411812744	0022b0766cec	'DLink-766CEC'	2437	WPA		-80
1800	4608	1411812744	00265b4a0019	FON_ZON_FREE_INTERNET	2432	Open		-87
1801	4608	1411812744	9c972610c7a8	Vodafone-10C7A8	2462	WPA2		-88
1802	4608	1411812744	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-80
1803	4608	1411812744	a6b1e9ad8abe	'MEO-WiFi'	2462	Open		-94
1804	4608	1411812744	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-78
1805	4608	1411812744	9e97269e8c7c	MEO-WiFi	2462	Open		-79
1806	4608	1411812746	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-81
1807	4608	1411812746	0022b0766cec	'DLink-766CEC'	2437	WPA		-80
1808	4608	1411812746	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-80
1809	4608	1411812746	a6b1e9ad8abe	'MEO-WiFi'	2462	Open		-94
1810	4608	1411812746	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-78
1811	4608	1411812746	9e97269e8c7c	MEO-WiFi	2462	Open		-80
1812	4608	1411812748	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-80
1813	4608	1411812748	0022b0766cec	'DLink-766CEC'	2437	WPA		-81
1814	4608	1411812748	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-87
1815	4608	1411812748	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-81
1816	4608	1411812748	9e97269e8c7c	MEO-WiFi	2462	Open		-87
1817	4608	1411812748	0005ca67bfa8	ZON-BFA0	2442	WPA2		-88
1818	4608	1411812748	00265b261118	ZON-1110	2432	WPA2		-88
1819	4608	1411812748	9c972610c7a8	Vodafone-10C7A8	2462	WPA2		-90
1820	4608	1411812748	0024b2a0e907	ZON-9860	2437	WEP		-90
1821	4608	1411812748	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-80
1822	4608	1411812748	0005ca88bdc9	FON_ZON_FREE_INTERNET	2467	Open		-86
1823	4608	1411812748	0005ca67bfa9	FON_ZON_FREE_INTERNET	2442	Open		-90
1824	4608	1411812751	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-78
1825	4608	1411812751	0022b0766cec	'DLink-766CEC'	2437	WPA		-75
1826	4608	1411812751	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-87
1827	4608	1411812751	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-81
1828	4608	1411812751	9e97269e8c7c	MEO-WiFi	2462	Open		-87
1829	4608	1411812751	0005ca67bfa8	ZON-BFA0	2442	WPA2		-88
1830	4608	1411812751	00265b261118	ZON-1110	2432	WPA2		-88
1831	4608	1411812751	9c972610c7a8	Vodafone-10C7A8	2462	WPA2		-90
1832	4608	1411812751	0024b2a0e907	ZON-9860	2437	WEP		-90
1833	4608	1411812751	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-79
1834	4608	1411812751	0005ca88bdc9	FON_ZON_FREE_INTERNET	2467	Open		-86
1835	4608	1411812751	0005ca67bfa9	FON_ZON_FREE_INTERNET	2442	Open		-90
1836	4608	1411812751	0005cae94678	CLINICA PARANHOS	2467	WPA2		-79
1837	4608	1411812751	5898355996e5	'MEO-5996E5'	2412	WPA2		-91
1838	4608	1411812751	00265b4a2289	NOS_WIFI_Fon	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
1839	4608	1411812751	00265b261119	FON_ZON_FREE_INTERNET	2432	Open		-88
1840	4608	1411812753	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-79
1841	4608	1411812753	0022b0766cec	'DLink-766CEC'	2437	WPA		-85
1842	4608	1411812753	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-79
1843	4608	1411812753	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-81
1844	4608	1411812753	9e97269e8c7c	MEO-WiFi	2462	Open		-79
1845	4608	1411812753	0005ca67bfa8	ZON-BFA0	2442	WPA2		-88
1846	4608	1411812753	00265b261118	ZON-1110	2432	WPA2		-88
1847	4608	1411812753	9c972610c7a8	Vodafone-10C7A8	2462	WPA2		-90
1848	4608	1411812753	0024b2a0e907	ZON-9860	2437	WEP		-90
1849	4608	1411812753	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-76
1850	4608	1411812753	0005ca88bdc9	FON_ZON_FREE_INTERNET	2467	Open		-86
1851	4608	1411812753	0005ca67bfa9	FON_ZON_FREE_INTERNET	2442	Open		-90
1852	4608	1411812753	0005cae94678	CLINICA PARANHOS	2467	WPA2		-76
1853	4608	1411812753	5898355996e5	'MEO-5996E5'	2412	WPA2		-91
1854	4608	1411812753	00265b4a2289	NOS_WIFI_Fon	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
1855	4608	1411812753	00265b261119	FON_ZON_FREE_INTERNET	2432	Open		-88
1856	4608	1411812753	a4b1e9ad8abd	'Carlos7Leca'	2462	WPA2		-89
1857	4608	1411812755	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-83
1858	4608	1411812755	0022b0766cec	'DLink-766CEC'	2437	WPA		-78
1859	4608	1411812755	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-87
1860	4608	1411812755	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-81
1861	4608	1411812755	9e97269e8c7c	MEO-WiFi	2462	Open		-80
1862	4608	1411812755	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-76
1863	4608	1411812755	0005cae94678	CLINICA PARANHOS	2467	WPA2		-76
1864	4608	1411812755	5898355996e5	'MEO-5996E5'	2412	WPA2		-91
1865	4608	1411812755	00265b4a2289	NOS_WIFI_Fon	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
1866	4608	1411812755	00265b261119	FON_ZON_FREE_INTERNET	2432	Open		-88
1867	4608	1411812755	a4b1e9ad8abd	'Carlos7Leca'	2462	WPA2		-89
1868	4608	1411812757	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-81
1869	4608	1411812757	0022b0766cec	'DLink-766CEC'	2437	WPA		-87
1870	4608	1411812757	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-87
1871	4608	1411812757	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-81
1872	4608	1411812757	9e97269e8c7c	MEO-WiFi	2462	Open		-87
1873	4608	1411812757	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-76
1874	4608	1411812757	0005cae94678	CLINICA PARANHOS	2467	WPA2		-76
1875	4608	1411812757	a4b1e9ad8abd	'Carlos7Leca'	2462	WPA2		-89
1876	4608	1411812757	0024b2a0e907	ZON-9860	2437	WEP		-83
1877	4608	1411812760	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-81
1878	4608	1411812760	0022b0766cec	'DLink-766CEC'	2437	WPA		-87
1879	4608	1411812760	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-81
1880	4608	1411812760	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-81
1881	4608	1411812760	9e97269e8c7c	MEO-WiFi	2462	Open		-79
1882	4608	1411812760	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-85
